,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2044-2050,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082,2082-2088,2088-2094,2094-2101
lcoe,104.59137682716838,101.46323253808437,101.53924544473037,100.7723442818298,98.83466757614534,102.79749284060622,100.12644521810579,97.80328660709556,102.63500920340034,100.8385309449909,,103.18224069872261,104.62985569199694,100.90399584194616,104.17038051298883,105.71113337357569,104.50506606486384,105.97413428713021,107.21498476020155,110.43604875828746,106.18208114492118
