bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2044-2050,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082,2082-2088,2088-2094,2094-2101
BG,solar,2652.58723479,4513.82054296,5082.33499467,4134.7505413,4768.08467558,4979.37431237,3102.35324628,1988.61486725,1174.34374888,4793.69432783,655.318133729,8465.22995884,4432.92263891,5533.22035916,8072.43608437,2.04064300932,5200.77985959,4185.13731148,5331.68243166,1.3645361097,2327.84405091
CH,OCGT,6809.25230938,9526.94195591,10630.5273863,7412.87689931,8409.33033783,8214.66335836,6486.60623204,10788.6854846,13.8223429839,3516.42352403,2.14572166923,6741.95719307,15.0226308867,7998.56582103,3920.50508508,12432.1878922,1.81115151431,2527.57765415,7147.02132998,8582.51401375,9067.33425874
CH,onwind,42902.3155566,42902.3151102,42902.3147659,42902.3145029,42902.3139805,42902.3148746,42902.312046,42902.3155991,42902.313842,42902.312638,42902.3148343,42902.3154946,42902.313206,42902.3073494,42902.3147175,42902.3084291,42902.3154673,42902.3130157,42902.3123011,42902.3010228,42902.3137993
CH,ror,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419
CH,solar,24360.8971167,15284.28549,30651.4601323,19756.4432098,24938.9961292,29110.1274963,30651.4073968,27720.8395464,19160.1016261,19887.2083063,28271.7364088,17146.2969478,12901.5282778,17289.8298862,18904.4705791,20772.2238279,14956.8275388,13564.5401274,0.12961521209,19683.2729729,8253.57796318
CZ,OCGT,6474.25453925,6616.04409369,6904.6801945,3235.34528195,8278.34065851,7145.67323453,7438.8889374,3174.8086863,2059.69876793,3557.30965312,6719.06891578,6377.84762827,3376.6687952,6899.90540359,2684.2833725,3597.16344909,6367.16676723,6564.78437718,7292.05568992,5672.90868773,8030.45905979
CZ,onwind,0.00690335166141,0.00813939067823,0.061223517664,0.0216753181833,0.0294176502642,0.0242556707929,0.10491640603,0.573665638413,0.0331973381014,0.139672588223,0.0334957645908,0.00417650399263,0.0990302915407,0.0640837250736,0.0802953633308,0.170644732957,0.0150335881241,0.0280759935116,0.00983523686619,0.154513516968,0.0225189332938
CZ,ror,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0
CZ,solar,0.0147512309126,0.0102281770283,0.0928174997175,0.0524248327852,0.0298294857075,0.0455535700103,0.155033383176,0.0504082567046,0.0338738032663,0.129304478306,0.033051184182,0.00410138109351,0.0939375419695,0.0525177730226,0.0625083491253,0.237067049188,0.0135621499817,0.0321586727201,0.00872145207596,0.23054737199,0.0260725287996
DE,OCGT,7562.1724722,11616.0110729,11494.5015058,19255.7878954,9267.11718429,10947.6254613,15937.7316404,15930.3607419,20692.914055,8826.21987016,24194.3757981,8413.33650742,29367.6147118,9570.95009116,21504.7054048,13512.2473441,14705.7004047,9829.51030377,8423.80166141,11011.4754677,13203.2748875
DE,offwind,0.00787966610776,0.00362481448672,0.0236111299482,0.00879760147925,0.0133331374681,0.01251594283,0.0480736133366,0.0231420712635,0.0123192792611,0.0814719218255,0.0136702499344,0.00657381492069,0.044638981996,0.0295835156873,0.0627464715922,0.106907614141,0.0105956610366,0.0120375456744,0.00635947618462,0.0834318135188,3.00352115011
DE,onwind,0.0175158259164,0.0152484024745,0.124510332924,0.0312627293968,0.0555759447149,0.0659945929183,0.135092307196,7653.01199057,0.0299192683505,0.206491554206,0.0409356696792,0.0126597573226,0.29277622697,0.0941712794592,0.389932461747,0.343105815877,0.0193357151354,0.025052521727,0.0222526111659,0.362285306852,0.0918776687926
DE,ror,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571
DE,solar,0.00573189543944,0.00435474531864,0.0425488261674,0.0156683025104,0.0167563697449,0.0182650051737,0.0749811208233,0.0188069095322,0.0108276468406,0.0601187975729,0.0177187402137,0.0020054127265,0.0404224707048,0.0312634685689,0.0290304320905,0.102745154142,0.00757866064745,0.0173993714426,0.00412536397039,0.0862435308334,0.0154551796998
DK,OCGT,6783.42164683,2145.57914147,7928.22367813,1917.47760733,6548.12448396,7364.18726814,4389.55961783,4322.82345647,1015.24127714,4350.5448781,2411.8994707,5579.38659425,15.3965713117,1896.28330542,13.4190349633,9836.16654092,2026.42546574,6365.95902904,3935.49818706,4135.41824148,7904.66485342
