bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2044-2050,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082,2082-2088,2088-2094,2094-2101
GR,ror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GR,solar,216.90448936158487,175.13143079857178,173.38031080918714,174.6697524822826,229.7979360277806,175.53802283011748,232.45026853524155,228.55231567956642,221.49342277925388,180.64686271689573,231.24934143642128,174.67808222096926,175.10224257004614,176.61873267354542,176.47750339347527,234.38346216171945,176.2781402801283,177.58877943069774,176.3078613712747,230.36989095537922,177.01190801159657
HR,OCGT,194.3271420955691,196.71129822116,222.0569393067649,149.93206171906888,196.1161990485319,134.2101798321415,110.31956229744746,152.61793689127848,160.57729700079847,144.37514872771592,124.01663087911035,177.0332393386751,147.92065090425226,180.66574358714223,152.37255178591195,137.36286834212848,121.05096286785441,221.00046239305368,230.00087621768233,153.86298063190142,176.9505319216158
HR,offwind,511.04791579850774,503.49144144266137,475.49566985902675,561.1628425558517,476.4462165361149,490.94824617649,484.3918679962012,621.2093766485434,509.4263629288618,499.16017525013723,485.30632206109794,466.57541274501256,509.44346240480934,481.5876856526077,495.2337364807234,494.0840245059809,486.3434580871788,506.0893296860723,493.8954969972583,493.9158777238346,520.0708899867151
HR,onwind,283.902332632669,277.73555336174246,270.5548518331777,295.7213393449364,274.9425753374982,274.95043779320315,269.9392052319675,272.1651205185567,263.1689776582954,276.0309386818827,276.0851104107688,272.19238180808065,280.63656463987945,266.42473258593105,274.84549160810184,277.84009310070087,274.1105775397246,274.02306924892247,266.5512670332376,265.3953424128774,283.3964472099315
HR,ror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR,solar,245.08889032660727,250.29717118106478,206.65673030638848,197.38422420335792,248.17507150851696,211.17598713671376,259.8528785522195,200.17072842596656,235.34591484064183,253.03693980607846,244.39211404735556,254.68377309401396,251.66154279350027,245.553988068561,255.5164003674078,254.40114842940184,215.53917109130117,203.03273221437712,204.24200451331956,205.1897955978109,205.0104291932864
HU,OCGT,213.2954858098658,224.697284607286,236.63399729915483,156.78271775869854,233.42347470412136,229.71569470824915,163.54300858473317,161.82543442227188,147.9582025291731,165.75472973899684,182.62226780847493,204.93021331743125,155.23684694649336,221.98528818880084,148.9954472807148,160.06739628681706,177.21608625923838,219.09735576709411,226.22589546748554,188.30244158749196,226.67042590019778
HU,onwind,376.3830997095881,354.41167917289033,337.98635814813764,389.88958621838793,352.1809586744473,349.14914486893036,345.34975890163923,346.4111292036782,344.59211744675616,353.0872125542175,350.8375239797112,343.627033704801,353.6459226078666,345.41843009135283,343.3440198219635,344.2299039903854,346.9171380286162,353.79184647391725,347.19042769563805,332.85716321349935,371.5040911569779
HU,ror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HU,solar,251.60176198822975,258.6661755809195,253.73076826937742,252.75018080804944,263.426191768107,256.3846952478399,257.47379029634675,254.84063618609116,245.6454265792917,259.254579628769,258.3318955144675,256.0199392796717,270.17466987835377,254.5136286301231,274.280597366889,260.71603799316796,254.09152289811226,256.1540367148627,257.90992790231155,206.84411614474416,260.2256888138522
IE,OCGT,191.68063031063355,117.74817387058799,227.639974013609,148.61526801453584,202.9111962362059,138.8206791101484,129.0422593447096,127.73291198957016,123.41935788051161,185.77439794299485,131.01134684154678,218.69943457186,106.08751712452931,220.7183255025084,118.95459584350255,199.4215676057285,151.64056772444476,176.35333597660622,149.41904199935,120.71674498940266,107.45971964041964
IE,offwind,254.17192807161288,258.8652933874936,239.89155831363695,261.0881108654698,258.15869124170416,260.8976043893023,325.3962533440728,269.73225502689,238.21827655384627,248.8229123251391,264.44116520970874,236.65100734605963,250.8573893024118,258.5225777262837,258.7126718139073,254.4068939536037,249.60668633756407,267.7882993744654,245.84896025542844,257.8464876651704,278.6299275717976
IE,onwind,156.33347859913286,154.36753442049172,153.76342850771104,154.54343557587535,157.14764639385672,153.24464957530984,157.64747801201105,154.77790177922768,152.53820560316422,157.2079580472902,156.64807410767344,153.64064194387763,154.8710035516672,154.32181285982563,154.70221540940835,154.67082536974934,154.343215668708,157.82230115840736,156.03943445592935,157.43390648930924,159.00664301305957
IE,ror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,solar,382.1931430090641,387.0888562199401,377.9863337974686,405.3209554187134,379.50176094458044,387.56504294395864,371.6838794619128,398.75468445702063,401.8698991291181,398.10604545421876,389.66147393254863,380.8356976877705,406.19717173516943,405.5770332252999,408.0362059628944,395.3316053640706,394.5887096699883,413.52820483738594,408.8229416315272,396.7671259001825,420.13932984270934
IT,OCGT,242.66911467941162,280.5016595361925,262.6601902531022,234.54474789026682,254.16546586222086,237.27895482988518,210.59743869912157,253.10910239098803,221.84465819496938,256.984100268552,233.87674369536754,248.6120883941177,223.81505787669013,238.80038374173498,194.36346609152687,297.9246430904724,240.21701079081046,238.78774519921217,219.30250009182907,248.35148660728302,247.8738483195656
IT,offwind,450.6632578893281,418.35890745963155,430.1078223003497,473.93568805696276,429.3924769321808,448.13428369464697,431.69452715558083,451.2621184137925,423.48079599927996,448.44167122817896,450.0369411201758,416.59325185180535,432.86129302539274,440.9970043064257,468.74340695384166,448.1787315475856,438.87080015524106,467.8570230415715,451.65194782574974,466.5040332961113,488.12214610281706
IT,onwind,184.06198371777225,178.10582520620792,183.96542721075824,194.73607658757984,180.72201363492016,183.88771717244674,179.51845251771988,176.43279260933923,180.7270790659557,181.25340373842894,184.19787218689535,190.19628383985815,182.63187350870564,184.8228522581858,184.19904113720688,186.86528353590924,188.71796469374434,194.04383483040976,190.86174563106127,191.39745363546595,195.01737422153127
IT,ror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IT,solar,189.12587786159844,191.00316133357018,189.08061069231783,190.5779703950136,189.6022392849188,190.9003613889154,244.7469013827713,190.352399137982,189.18723302142183,206.32870814856213,191.99434789895147,191.13022280752187,190.74951893565668,191.8531130714572,191.34357099708097,193.73067047953873,193.5002467530479,194.2343270720773,193.3082230888452,193.34724657093125,192.84337734530112
