bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082
EE,OCGT,2479360.008886116,4558117.131500964,3708527.7653708486,4149131.6426897445,2890583.8926546043,3725917.795799319,211.26515925360997,4402925.594847417,3819190.2508636694,2782814.2842681785,5091747.5076520955,2826919.321492713,3634165.0995441643,3360578.6111632697,4273391.157570144,,4214160.613375423
EE,offwind,86.69456457637698,54.1254092641393,198.12145098383766,35.019722086813374,11.96453985617704,2.36099963065109,35.91798097764194,83.42079952839994,112.4850339547138,64.91421790863349,76.8975241185166,14.544919255733129,8.939906621799388,21.95639361624801,54.479238623027534,,43.00333077221485
EE,onwind,10347756.799696656,8905455.492629109,10896411.96232594,8306884.358131077,12011476.921344941,8671450.37418645,18282510.06766112,8252038.365667847,9330113.391560428,8074202.844230295,11711025.114630135,10984633.853491973,10051499.093057664,14674806.382724956,10706883.988368677,,12120997.37094677
EE,ror,56744.6867503894,77836.55366138305,52285.14734264582,57427.611116899985,69050.77876098543,85291.20122854484,86695.13598816041,46342.298518635966,74646.45274177716,76608.02468103946,84176.89395644196,83157.00056881027,84319.68887264925,66326.33403750695,79698.59146993954,,68518.87549099792
EE,solar,31.818298792880523,25.90875055740879,82.55133396680162,16.801808027846597,3.8432355683859147,0.5308536531331707,9.270494427541943,35.45791766145597,32.783063440041964,20.61507369568955,25.76430546659054,3.5285251629319956,2.102193071279423,5.071097108778462,21.763486683463626,,10.757893858752874
ES,OCGT,13548142.120449387,11223186.664737474,18746083.853832494,18798647.118377313,5088355.636216568,177.61042901173215,11610441.302099224,20042684.077230044,500.39434009083226,15254210.185649525,22988715.43849177,16272666.905400608,19573336.177811135,24001032.99425073,16990111.67991034,,20186555.257336006
ES,offwind,58.0370909559919,30.60521652565945,110.26369717801204,47.971069332970366,9.489714814057026,1.185566522097267,25.711528636833815,63.3962498988689,77.14746285942181,24.993500656008486,76.02243593783471,9.276981865144702,3.8066479794399135,17.209176836971622,42.430349437517535,,46.63049069401809
ES,onwind,208608799.93825623,230484456.9340521,233429093.00298476,235098533.32889888,232051956.13761178,289111858.8026781,223038356.15825915,197525894.36710286,237332106.77750748,237072435.12388557,277719427.93207204,207920175.61921746,242161311.92915702,183733979.54720047,310015208.3300877,,243923743.60850653
ES,ror,8658097.064887017,8664320.125608947,7866737.599909697,8322590.382537731,8179709.010072262,8395183.223004466,8449751.310900401,8454894.874239387,8269013.726138353,7522016.7238724,10590551.774601968,7051100.366110855,7990803.773641269,6894465.72709906,10274314.041121677,,6908064.40402987
ES,solar,49300674.28883402,56005219.92184438,71497752.91531451,72138201.06562528,61430749.40313221,30444121.52102286,57194131.80466381,89317325.07451554,53107263.72180474,74366045.74114953,104862471.73628075,85660641.30177416,67595089.2374423,107595001.54082249,137638326.4562774,,107048103.5540296
FI,OCGT,13628773.165369887,13568522.494740212,13931106.07915435,11802600.014980508,12404163.215721361,12062769.796800021,16508252.351042774,12257074.342451265,12023222.17395355,15784179.197836341,16616431.221042264,13253727.261653645,13108504.824232308,12095191.237268636,15617635.123007417,,11708590.454402987
FI,offwind,66.38227377547568,42.39991007450947,148.81391861260502,24.616947944483726,10.746698204931256,1.4197587069982542,26.96144311247582,44.93475721330107,87.7825800323037,45.67135615081464,60.83630480807864,10.053557732471642,4.611239991704542,15.744505724084148,29.750355867108386,,31.794482285352004
FI,onwind,19863041.8476422,41308966.257768154,18006425.35780526,39604502.52477511,79423584.99951015,98654592.98946589,61297094.92137816,19053050.585395776,27488703.351899616,40336275.24305368,18150356.69099487,72877355.2948716,73983204.33140674,64598422.563658714,20797083.803172596,,80563205.54525475
FI,ror,28498147.58663977,27034610.852690697,28169390.846488558,27395259.39420652,28638672.01200235,29624433.52786095,28978410.687585853,29692456.87598925,29443715.192742597,30952763.80021953,43155006.570276216,32308353.265219748,33773977.3658778,31635015.086362373,41845895.99053798,,32765037.914492358
FI,solar,26.08350369932444,20.36201661723406,67.6527979787207,11.453562564326434,3.4425403348633288,0.44384547032805594,9.091050474151336,26.99228297535435,28.794742444175355,18.45627139830845,18.8182012908177,2.9576711951000827,1.8386632164492729,4.298839061105231,14.04886622089736,,8.766881074014512
FR,OCGT,60014277.03004796,48638169.47366597,26262328.857338488,36444081.546333656,65189659.82602733,50179834.35535301,38888582.6709394,36002951.37442893,55594628.67840086,62903933.15180959,56592114.0114253,31290620.12357721,42755452.16867283,33318758.914998367,53899246.80836788,,38180664.035216615
FR,offwind,70.60452107220577,37.21600380907178,133.1671942056864,64.43634309731748,12.934980132898676,1.5335514767822425,38.4869885286146,68.7622249479621,162.71295587450206,32.606672693731,76.84236591747376,12.710069763418858,5.381415066479418,18.637218032676653,57.250180448968585,,47.3185498006849
FR,onwind,67831015.56727257,8405441.928025492,44147319.81442106,70493261.21376784,136478590.89843488,133781780.19395256,40274845.844660774,49405088.34727851,85463075.89798862,132638854.30035117,26541234.91192291,84943284.02139786,163895899.42909503,268331284.33607617,261548792.94008437,,137873140.66827312
FR,ror,149278968.50887018,156472925.63746026,144364430.90827876,157063193.1281539,146843189.73700646,159390530.76822856,150272753.20580637,151991592.63954946,154929313.72428137,141008979.36846584,200113119.38676262,147241423.8126507,148975798.32363853,135601849.3099726,188975312.05653363,,145764294.66807824
FR,solar,51.85748896248934,41.009108825548,170.40399576363438,31.06905688905672,12.065551607801785,1.6743519919331158,25.377297832391776,98.7596185247811,86.5009104364251,56.96167506711742,52.754799659411724,7.506128887357924,7.872248877258147,20.77090482838184,101.68493089114641,,59.811297210572874
GB,OCGT,37977824.929280125,39993450.81804247,24764424.310030326,31409346.670757823,48297697.007704295,39997370.23598115,34394435.29680403,32143361.28416203,46591984.33781341,21718864.40143597,51858118.676202446,29848099.003642716,36978903.562606744,30910172.26214483,44026899.35735122,,28672769.03464756
GB,offwind,74.29461816141983,35.18130922214261,183.79174371991738,73.31043045268895,14.18579359839392,1.331965939177218,52.57995656782508,327.91222796874973,164.71476630827925,56.35553709468766,164.0239164653484,15.517064047968438,9.752241750901131,34.35604415545976,81.2358780332969,,90.15562205254022
GB,onwind,973324764.6763183,1015579658.6550357,1002928640.7352664,932628454.7300224,921331695.2548643,916065901.6164534,1205602677.061442,968166626.4472301,1080998650.002948,935489657.7756044,1404482284.9487622,1068462743.6129403,856558144.0054777,759266667.4937019,849911291.2143809,,706227067.3130332
GB,ror,5816672.106983969,5884175.875508352,5582102.704382917,5647557.351336118,5751105.7182011455,5456844.6879882105,6157122.6116540665,5165957.443661,5859325.314275562,5632473.1414680015,7927095.175271503,6076913.732132335,5917902.639516383,5681705.318455691,6460548.123982282,,5214727.655006056
GB,solar,26.82826549314887,19.797724785241922,65.89588508580486,10.00552165909515,4.327681574901422,0.5477321155636409,8.366985798248301,29.084204709144966,32.200841146278336,18.373056753006452,24.622236879332227,3.1429647462897496,1.9652654982394313,5.397829330046595,17.413646744110807,,13.071417995800385
GR,OCGT,196743.88391303684,27839.465369543712,7486603.550212124,4546269.881921928,7931.737241543879,2023.4382950190757,8041388.596908759,7734404.615877445,790.5500149848594,32825.54138371973,877171.1914525707,5973991.574379872,2164926.294939703,7967201.269597699,8891380.842344698,,34096.89028194536
GR,offwind,22.15987610967004,13.239671775236705,38.097086140054344,13.758445858706772,3.758463456464322,0.5053129346835752,7.518626932798336,32.08756904010847,45.19700527103869,12.257965170845239,25.91765629391707,3.2733876122401386,1.3271933351340202,7.919314744294493,13.801158793892725,,14.109740223437123
GR,onwind,114829174.95185687,59357808.96919476,102702440.16691843,103233703.27308184,98909491.74322104,113769961.9857468,90130394.24491078,93432080.9131809,140619275.10078523,106726201.74316494,153674596.02867764,84076609.58098765,107207830.03743355,101708790.43245341,177969377.22945422,,182954898.01258537
GR,ror,4314802.363262635,4486680.388814139,4481093.009331095,5232082.0690689655,4265613.262247369,4154804.5497280885,4153064.2655953616,4325026.518931928,4547270.304855388,4440786.569600464,5478829.578382572,4086105.7047313065,3268141.133190204,3638247.689284128,4479260.859425529,,3277426.7722377405
GR,solar,772.5347276017999,7126677.894833786,6202.090320153281,787.1355408702806,2716523.685170026,45.560985169343795,333814.22525542666,11094079.45455854,1352.177152670128,1342934.6270137657,2056.579959836994,7865000.167448822,8340858.557880053,5564233.226462393,6528459.45871363,,308.07079572267673
HR,OCGT,4138692.894372293,2227847.1709503112,5955738.062831673,4013978.1519580884,4622706.1001618905,4999989.355404057,2941744.9251038283,4807026.2370707905,3180368.910413442,4275703.9434125405,6578670.779147384,4431611.699021364,4884295.128440008,4940000.206190504,6595056.7921314705,,1981900.889944286
HR,offwind,33.831097221098744,25.819741316713635,62.21021346077179,11.403567539941987,3.5064013125122813,0.5842571366533528,9.841926109004525,25.49081864774461,30.238438464324993,19.272968747064787,21.737637684423866,3.3156356062022816,2.0656387392336857,4.283129828362937,16.7839356764595,,10.267925458236828
HR,onwind,222.11640239681563,196.91556098223677,661.2975684852702,96.58712964111737,28.605453682813465,3.5163276154244754,66.22103470794099,179.37087299136607,190.3497688262646,134.02261141512207,221.52552771338105,23.888955504849847,12.342459156029937,38.09136969161472,177.90144894019295,,69.68227184253095
HR,ror,7066911.096325203,7970811.4195577735,6913379.054702256,7896921.25103674,7706325.790907618,7772964.3982553305,7184614.734173281,7862658.711402107,7939985.806362121,7283609.170325194,10086182.133846626,7076636.739625594,6975508.038642666,6973397.023023085,9710749.662895095,,6891205.654542594
HR,solar,502.6753270522697,168.41278969138637,2147.394740236142,169.5814694087373,75.43935933961987,12.500852219194547,164.69762246687165,551.4285781717815,928.5474965862553,432.19939338655524,469.4237382584813,233.58672117948606,71.46773589763485,160.5425741878857,83223.54560167884,,587.2557436487974
HU,OCGT,3359368.9290393074,11219096.915217474,12260053.147707509,12732061.325597335,13752963.002453927,12236492.873334302,8341914.562857885,11015788.157635622,13564959.417966725,9273757.825937923,16844607.04981238,12979813.927463975,8303440.013965457,11133406.03601362,12758562.53458155,,14203389.413952526
