,"('1970-1976', 'ave')","('1970-1976', 'max')","('1970-1976', 'min')","('1976-1982', 'ave')","('1976-1982', 'max')","('1976-1982', 'min')","('1982-1988', 'ave')","('1982-1988', 'max')","('1982-1988', 'min')","('1988-1994', 'ave')","('1988-1994', 'max')","('1988-1994', 'min')","('1994-2000', 'ave')","('1994-2000', 'max')","('1994-2000', 'min')","('2000-2006', 'ave')","('2000-2006', 'max')","('2000-2006', 'min')","('2006-2012', 'ave')","('2006-2012', 'max')","('2006-2012', 'min')","('2012-2018', 'ave')","('2012-2018', 'max')","('2012-2018', 'min')","('2018-2024', 'ave')","('2018-2024', 'max')","('2018-2024', 'min')","('2024-2030', 'ave')","('2024-2030', 'max')","('2024-2030', 'min')","('2030-2038', 'ave')","('2030-2038', 'max')","('2030-2038', 'min')","('2038-2044', 'ave')","('2038-2044', 'max')","('2038-2044', 'min')","('2044-2050', 'ave')","('2044-2050', 'max')","('2044-2050', 'min')","('2050-2056', 'ave')","('2050-2056', 'max')","('2050-2056', 'min')","('2056-2062', 'ave')","('2056-2062', 'max')","('2056-2062', 'min')","('2062-2070', 'ave')","('2062-2070', 'max')","('2062-2070', 'min')","('2070-2076', 'ave')","('2070-2076', 'max')","('2070-2076', 'min')","('2076-2082', 'ave')","('2076-2082', 'max')","('2076-2082', 'min')","('2082-2088', 'ave')","('2082-2088', 'max')","('2082-2088', 'min')","('2088-2094', 'ave')","('2088-2094', 'max')","('2088-2094', 'min')","('2094-2101', 'ave')","('2094-2101', 'max')","('2094-2101', 'min')"
CZ ror,0.2651685877828562,1.0,0.000882442213814,0.3229232109692938,1.0,0.00078572543547,0.2797479058209153,1.0,0.000380503240906,0.25671596629313903,1.0,0.000702866892075,0.2882279151312216,1.0,0.000724268072742,0.32805494767943094,1.0,0.000677206295481,0.3179942604323307,1.0,0.000587520868735,0.28110341001602224,1.0,0.000828964598841,0.275267956863375,1.0,0.000580510772037,0.3208845830696481,1.0,0.000707902552708,0.31216406028668076,1.0,0.000726285454316,0.30961958371004394,1.0,0.000595189917873,0.36228400254589394,1.0,0.00118237720829,0.3235944156250604,1.0,0.000548617321246,0.33774536968082935,1.0,0.000946182226564,0.30279438694767496,1.0,0.000649630538836,0.33695286637548644,1.0,0.000695762579743,0.3145425993585409,1.0,0.000463918172134,0.33664859826723603,1.0,0.00101976153399,0.2936427453695419,1.0,0.000603557518598,0.3505918559074185,1.0,0.000934217339142
DE onwind,0.25541698502454785,0.985625812196,0.0110650352827,0.2601743190778447,0.976605925964,0.00943214485689,0.25886761874057274,0.985650813737,0.0105824261845,0.24222655525244394,0.991894849324,0.00470528783411,0.254193134592338,0.97013136016,0.0061571383917,0.24822579392492783,0.982080837413,0.00744955482877,0.24775539079941628,0.990443612722,0.00724689021379,0.2563446041931081,0.991333598624,0.00808799225189,0.2541223956068273,0.988086874815,0.0077342469188,0.2604240159316795,0.991994515875,0.00851163708299,0.25894331478691834,0.990188137892,0.00769673292957,0.2689739756206905,0.993203125284,0.0105461613902,0.2770231168583458,0.992403947132,0.00798083314248,0.25349992591113063,0.987182401111,0.00837148960831,0.26785269718209603,0.97901029016,0.0111501413298,0.2560819484847251,0.994169026514,0.0101898188923,0.24723778677495384,0.983142740299,0.00935949597107,0.242209423570752,0.99355030899,0.0107116031697,0.2593549900754536,0.992358640277,0.00793709681452,0.25846003239166865,0.991668381421,0.00833942312032,0.2583732593862643,0.98885155324,0.00921537298991
DE offwind,0.45549686305096265,0.998660609473,0.00845422441983,0.45958804837096895,0.997983840785,0.00741254153949,0.4613150045292678,0.998219407009,0.00616673808686,0.44349102367368465,0.997648969182,0.00614139495089,0.45714828794571494,0.997790877536,0.00472062694794,0.45580016565097015,0.998027852738,0.0128954546168,0.4483395731011406,0.99837021235,0.00781809863303,0.46402807573911403,0.998042940184,0.00642142916014,0.4695743059574679,0.998159041491,0.0105120429058,0.48342620990479596,0.998539083243,0.0085703178254,0.47000527394880187,0.99811113033,0.00880453130548,0.48619251872828356,0.997853221958,0.00871369488334,0.4815280962477759,0.997690753905,0.00678581298867,0.4664131222143293,0.997967013219,0.00923049757939,0.4918268656689987,0.997877273264,0.0088613304109,0.46622428613997524,0.998256280162,0.00511012845381,0.4671435005594949,0.998444022754,0.00951172549884,0.4597698823442594,0.997456611154,0.00831190701811,0.45975926263450967,0.998025082886,0.00685471438579,0.4603322159691826,0.997505973426,0.0084317352807,0.4704299210934426,0.998365623523,0.00736672610237
DE solar,0.11028345617309801,0.706742572323,0.0,0.10877264733673322,0.751804022086,0.0,0.11133283207546604,0.69482045107,0.0,0.11161399313653306,0.711649170348,0.0,0.11165441519373605,0.750097909219,0.0,0.11060051142404598,0.72565336399,0.0,0.11124955725608138,0.724647184743,0.0,0.10905916321357578,0.727116291557,0.0,0.10955810932023367,0.769960967563,0.0,0.10865219209045365,0.720620725977,0.0,0.10660364211386211,0.702586452339,0.0,0.1065055965448713,0.702993757551,0.0,0.10343455866671702,0.732133903821,0.0,0.1062920095935568,0.67286693972,0.0,0.1030138521353171,0.697151993398,0.0,0.10505295069604156,0.658997296466,0.0,0.10391668188086826,0.660955998878,0.0,0.1042580823687163,0.661979931442,0.0,0.10108127576990726,0.667894038124,0.0,0.10321090271266689,0.664647857335,0.0,0.09987630094828229,0.664781288084,0.0
DE ror,0.5229419596430578,1.0,0.00138478862185,0.5469259624561138,1.0,0.000844534165874,0.5035427714939921,1.0,0.0014543429803,0.5092220066936406,1.0,0.000917381762118,0.5097926299551102,1.0,0.00100400796568,0.5434043118749132,1.0,0.000863964723159,0.5273060614543477,1.0,0.000640962787844,0.5287843142476811,1.0,0.00131023594783,0.5121484063846781,1.0,0.000616832207823,0.5336470678241972,1.0,0.000947401952973,0.560842334610933,1.0,0.00142130249752,0.5561483590236371,1.0,0.00128628023223,0.5934261024194566,1.0,0.00160454274225,0.5268707610348098,1.0,0.000989132561411,0.5712038473916988,1.0,0.00190250174273,0.5295478395748754,1.0,0.000966630245939,0.5412557996246592,1.0,0.00138079510141,0.5497898436190263,1.0,0.00178052944904,0.5813054296458355,1.0,0.00136146049259,0.5297893465082022,1.0,0.0010533736056,0.58591255196416,1.0,0.00158664543344
DK onwind,0.31669889294107034,0.996595194843,0.00395484233142,0.31249460652172995,0.998022147664,0.00447987949838,0.3139651359133362,0.998414004476,0.00415427426634,0.304198657080702,0.995788244398,0.00466914966499,0.3088041665645095,0.997052722326,0.00432202656489,0.3002968395264199,0.997497945105,0.00424771835115,0.3039259478783541,0.997017508165,0.00476727129391,0.31569520046355637,0.997029152856,0.00451834133127,0.31986994440442257,0.997571284241,0.00381370269155,0.32404722101218303,0.997679097622,0.00479116764604,0.3201696662154917,0.997533888469,0.00373521341416,0.32519109363494375,0.998134616453,0.00635461420874,0.3251055268468132,0.998488062355,0.00419198119426,0.319267862513691,0.99880185069,0.00463153276837,0.32740253605314135,0.998171351592,0.00460424840496,0.31204352086368725,0.997074591797,0.00383164584402,0.31223639881779774,0.997714620947,0.00377607907462,0.3067999331800986,0.996218267476,0.00350824751024,0.3002188094662468,0.996773114762,0.00460678281752,0.3137000977420372,0.997943371871,0.00458338605733,0.3223084489289764,0.997044952364,0.00430325872777
DK offwind,0.44866533046562374,0.992391792571,0.00930777328564,0.45015470267415025,0.992591978944,0.0117748365432,0.4523160965493854,0.993544000945,0.0129947378673,0.43831349390642493,0.99127687,0.00911829997466,0.4494254118489646,0.99349540409,0.0157136574683,0.4439134249360256,0.992518920825,0.0150553685044,0.44250017717838896,0.991708328644,0.0141656221626,0.45319491209036356,0.993088282875,0.00878333609068,0.46429198831487295,0.991931626224,0.0146780408888,0.46999848712284165,0.99303479601,0.0148332019868,0.4615948957815022,0.99280948987,0.0121226011607,0.4726228565084051,0.993988115305,0.0169244662341,0.4701535118239011,0.993300572791,0.0101650063739,0.4594814169947771,0.992634143894,0.0143765380618,0.47787537267565244,0.99277487931,0.0101578566336,0.45618019054623754,0.993459504005,0.00805420529237,0.45672469008242966,0.993220523591,0.00921198472929,0.4552353637644348,0.993741551911,0.0132266913247,0.45007969949761145,0.992554488155,0.013642725597,0.45344102468152875,0.99263872038,0.00788714112362,0.46796380040621355,0.99266105036,0.00754512874707
DK solar,0.10016577397705,0.70682345473,0.0,0.1030185409059997,0.750587527624,0.0,0.10135417640577224,0.705532124919,0.0,0.10161870332450423,0.718631784954,0.0,0.10255555934925345,0.753300918366,0.0,0.10448204141484704,0.718652635876,0.0,0.1037344346068035,0.721476346231,0.0,0.10031131684749628,0.78778583014,0.0,0.10162889258000483,0.734513225306,0.0,0.10120108156222656,0.684191513396,0.0,0.10012792478387701,0.693368990325,0.0,0.09708310083283919,0.703641772987,0.0,0.09796898381480261,0.730092756854,0.0,0.09715922918705731,0.66632164007,0.0,0.09278898790990897,0.703130508795,0.0,0.0959224111841959,0.650091258545,0.0,0.0965026866488974,0.650223692175,0.0,0.09695026368974966,0.650813347734,0.0,0.09373690374716916,0.657448478683,0.0,0.09446463044438108,0.662977864648,0.0,0.0917251246417972,0.657386019772,0.0
DK ror,0.5196775580961053,1.0,0.0,0.5179077231197298,1.0,0.0,0.4979467297237796,1.0,0.0,0.5052476394703823,1.0,0.0,0.5152523530645826,1.0,0.0,0.44775667915285794,1.0,0.0,0.4233208551974407,1.0,0.0,0.5345267615125888,1.0,0.0,0.5033443570704903,1.0,0.0,0.4950401123701873,1.0,0.0,0.5266827358369862,1.0,0.0,0.6030372966790054,1.0,0.0,0.5635158982860504,1.0,0.0,0.5204894394919914,1.0,0.0,0.6474247819086543,1.0,0.0,0.567677725872506,1.0,0.0,0.5596493497347166,1.0,0.0,0.5031447015712358,1.0,0.0,0.5508902062959464,1.0,0.0,0.5560027836982451,1.0,0.0,0.6025424524453071,1.0,0.0
EE onwind,0.275642387072582,0.993922153768,0.00584361565611,0.2855679686808326,0.992276784405,0.00347527294038,0.27309490854300444,0.993221324811,0.00324216972775,0.2598635208716288,0.9929548086,0.00344078250002,0.273214900014779,0.994305611987,0.00387528776468,0.2675538083202735,0.993581847135,0.00414296108356,0.2655729977935434,0.99006965328,0.00316416000902,0.2760825607607284,0.994816120033,0.00448251684191,0.292342268010399,0.994354629295,0.00428767572428,0.28235437106787536,0.996278310765,0.00369464305113,0.2701893887611404,0.993651035195,0.00381091235509,0.2830785920415804,0.996723032161,0.00505373645756,0.2740519479549277,0.995721767932,0.00322665226747,0.27966575400002186,0.994564232411,0.00372220435767,0.2867961487956014,0.989858601026,0.00301384677169,0.2819159074936792,0.996113263368,0.00385464039613,0.27788814535256035,0.993598485737,0.00349633057626,0.26155520314343433,0.992826281042,0.00355734122213,0.28489531757976005,0.994480198247,0.00395849457551,0.2718292386787252,0.997138531632,0.00301264569716,0.2713942577324154,0.992012548885,0.00531008370599
EE offwind,0.36985418526616737,0.977974180282,0.00668505957494,0.3807015304834137,0.973362831477,0.0078631687642,0.3862628256909909,0.975604543785,0.0073956616174,0.35023269399732376,0.973435715916,0.00607342532442,0.37413829721944863,0.975854879355,0.0087971490205,0.38316547074685187,0.971592025923,0.00672309048543,0.37971929834199636,0.972775970875,0.00611894523604,0.3866387276061035,0.971718362467,0.00637310602354,0.41236530686909745,0.973541574351,0.00742153364942,0.39876847228017503,0.973371161003,0.00625620787216,0.38925387696053704,0.974074671816,0.00409361527765,0.3991035705417543,0.9747976422,0.00534860688991,0.39258212268319215,0.974959264863,0.00543984810114,0.4015264674686507,0.978809218211,0.00598291180165,0.4136682960636078,0.972210654678,0.00776022790693,0.4116184124198487,0.97767139842,0.00664440491476,0.40395141259603196,0.974960944632,0.00718138317588,0.39110021471907136,0.97627751899,0.00851738382333,0.41529921522639723,0.975814827844,0.00338662029145,0.4011860804265825,0.976626713955,0.00653801469835,0.40222625865044065,0.976721477414,0.00604093043921
EE solar,0.10034682583326443,0.797178996832,0.0,0.10286901731593773,0.791892523416,0.0,0.10532259538678854,0.791593793122,0.0,0.10468849006749822,0.788769372711,0.0,0.10729004793067748,0.80119390651,0.0,0.10708018067530434,0.803107178794,0.0,0.10400750841997652,0.78766100997,0.0,0.10324642527032642,0.807489659513,0.0,0.10163536073409721,0.793959657659,0.0,0.10140974418296075,0.784638689433,0.0,0.10164962028494431,0.758992200164,0.0,0.09662889706917062,0.758885485457,0.0,0.09827365585521702,0.768434273358,0.0,0.098232130804926,0.751306442276,0.0,0.09316366056784871,0.776206826261,0.0,0.09437051539713275,0.733608127614,0.0,0.09238262168280803,0.717924899043,0.0,0.09196394988866113,0.711315078077,0.0,0.0895917378603002,0.721132651288,0.0,0.095349806859738,0.709593318918,0.0,0.08947386680070442,0.7092714074,0.0
EE ror,0.5325434336749453,1.0,0.0,0.49613495849885897,1.0,0.0,0.4260116067323717,1.0,0.0,0.4060904113362634,1.0,0.0,0.384253822496125,1.0,0.0,0.34749246723246363,1.0,0.0,0.3956604098639289,1.0,0.0,0.4207584523945528,1.0,0.0,0.4690191637175123,1.0,0.0,0.43987999845781933,1.0,0.0,0.458249069919458,1.0,0.0,0.5572219868492565,1.0,0.0,0.49146913589128965,1.0,0.0,0.4434661754838277,1.0,0.0,0.6159166857224767,1.0,0.0,0.5452021563117405,1.0,0.0,0.5341266358425869,1.0,0.0,0.5060283141954678,1.0,0.0,0.5987613621954714,1.0,0.0,0.522511149514154,1.0,0.0,0.6125735048742875,1.0,0.0
ES onwind,0.29703371761706,0.95618331585,0.0159095578959,0.2957062601799228,0.966449305427,0.0172069739967,0.2923045011630284,0.974050842913,0.0160714151048,0.2939650675422868,0.977619182256,0.0163901048173,0.2968278518999078,0.972898888306,0.016494747405,0.2887747329709158,0.963299363418,0.0177259861127,0.2920538573044756,0.979672888674,0.0179140103769,0.3037964862771276,0.964122833316,0.0213499937516,0.2822049785912684,0.956218144416,0.0186025344177,0.2954327444814008,0.964260745308,0.0163756605066,0.2891190346447628,0.960935970103,0.0183259334537,0.28172990833259826,0.964769272159,0.0166911373361,0.2797987128570004,0.966916515225,0.0156966347716,0.2864857394485763,0.960260516077,0.0175686845485,0.28735975253119184,0.958622817665,0.0211050314396,0.282069052532188,0.968800332287,0.0183357110399,0.2768621172428488,0.967666603251,0.0201462673916,0.27662181057803154,0.94320304831,0.0168314773997,0.2746989288989306,0.967919836394,0.0174245095609,0.27598682729554075,0.951093544048,0.0163158694132,0.27950337130628955,0.964310917871,0.0194229140802
ES offwind,0.4463234882867265,0.985171285747,0.0304249137647,0.4523792501931033,0.986384342159,0.0342988947844,0.4419108651911081,0.981545298334,0.0212470082345,0.44046048569915364,0.988105076707,0.0424749947883,0.4524304641931055,0.977833861845,0.0281706557715,0.44599336066588197,0.976749665141,0.0294684219722,0.44507857138005624,0.990102589574,0.0364187670577,0.45625394189334384,0.986433512778,0.0537891304868,0.4393761931991066,0.982645163538,0.0378198418352,0.4520101252701489,0.987926927382,0.0413103334498,0.44843029548651836,0.986823934681,0.0334841569196,0.4386946874397077,0.985334225448,0.0232383934609,0.4427890214214308,0.983977502536,0.0406509929067,0.4415203252901209,0.98760729331,0.0302324539808,0.4451257428252242,0.988528354057,0.0364815753759,0.4304775394786218,0.982911103545,0.0419371858077,0.4347434918428764,0.98807829511,0.0262918334733,0.43364795241302995,0.982969974212,0.025487155758,0.42620880638799713,0.98748833348,0.0204529409527,0.4259931958243374,0.979503141455,0.0459350493141,0.42791006765201184,0.978810033253,0.0333300676665
ES solar,0.140642211183198,0.658247781989,0.0,0.14064042706570157,0.668207723397,0.0,0.14066672241117636,0.654692768571,0.0,0.13940440645221486,0.644769449185,0.0,0.1400516587153903,0.671018781828,0.0,0.13854308301152227,0.664291384482,0.0,0.13955403519964876,0.650864112824,0.0,0.140266929907962,0.664684165932,0.0,0.14126657900592973,0.658367237312,0.0,0.1395905343155587,0.648800719583,0.0,0.13845894404899345,0.659547095081,0.0,0.140061408996547,0.654975079754,0.0,0.1409465671848758,0.660380547616,0.0,0.1400601896847839,0.654570776184,0.0,0.14133319948649845,0.642422732464,0.0,0.13997648034376908,0.654942550199,0.0,0.1390464987320432,0.645185179625,0.0,0.14008826152179277,0.641830609591,0.0,0.14046056478458613,0.636794730225,0.0,0.14086939470658164,0.63901693302,0.0,0.1409422756067249,0.644892896554,0.0
ES ror,0.469723206692173,1.0,0.00106067109164,0.4762501037020115,1.0,0.00131116587524,0.45964214300903417,1.0,0.00159152672326,0.4906114057218317,1.0,0.00176131526698,0.46265478309058233,1.0,0.000697845811813,0.48820481260437354,1.0,0.00185284639151,0.4687720320117819,1.0,0.00381246302689,0.4611596187100246,1.0,0.00156823116295,0.4186079480521619,1.0,0.00118972416457,0.4551445613012742,1.0,0.00102804781323,0.4847606590728539,1.0,0.00353442811844,0.43048910420673897,1.0,0.000962395683779,0.44358818252317184,1.0,0.00197339413234,0.41558891619682836,1.0,0.00178675087037,0.38957978896684914,1.0,0.00121056949012,0.4173718093247529,1.0,0.000514257945094,0.4182580290663908,1.0,0.00164486531354,0.38807978905308116,1.0,0.000897080593218,0.37564272232514184,1.0,0.00123804259725,0.3368673776626786,1.0,0.000744190308524,0.3717506793610814,1.0,0.00103727869782
FI onwind,0.2728853001867599,0.976555246007,0.00888226728596,0.27201689313200034,0.977365007464,0.0108466515826,0.2750450724043794,0.990899889536,0.00980130473531,0.269277032434911,0.98135684472,0.00860471524607,0.2721587088011254,0.963329755251,0.00871277038008,0.27052779251603626,0.98593599149,0.011122020571,0.26106647460713356,0.973299422335,0.0116251940246,0.2732311625890812,0.988348883527,0.00944114941295,0.2835361997571485,0.979522465519,0.00944507685127,0.2764468557339768,0.989819574461,0.0114903062149,0.26524076776099664,0.960428720796,0.00987262770196,0.28056436009202546,0.988985130501,0.0114725512297,0.2631506817110153,0.986924852727,0.011843891985,0.2780483321992586,0.985871343192,0.00887791872181,0.2764717011886983,0.981189516281,0.00770208641304,0.2783326838261117,0.969097929449,0.00826273665761,0.2773016824704357,0.987405468053,0.00680011046164,0.2643625096003535,0.981488564216,0.0088695240209,0.27994153083305706,0.978305118008,0.00806047918777,0.2647728131201898,0.96967776984,0.00915430260084,0.26416941026902735,0.980663514303,0.00798876493765
FI offwind,0.354350116343512,0.963656986293,0.00881849885688,0.36020152166315766,0.967586365709,0.0132562637478,0.37311776335153696,0.970232386493,0.00914467895019,0.3372630906425755,0.964061976706,0.0103893935385,0.3572313151856783,0.96366941882,0.0109196461647,0.3773250745013587,0.969059910925,0.0144288426916,0.3613681878879335,0.96933987748,0.00920188177422,0.3700785410566626,0.964425037619,0.0100915019221,0.39874459931197215,0.963172019895,0.0156473021744,0.3874778517844293,0.966077196319,0.0120849388578,0.37557839957376116,0.966605682332,0.00948184253573,0.3882852822910608,0.963932396305,0.0116879069448,0.36901372303354596,0.967900903712,0.011734888399,0.39144467593541715,0.9669614214,0.0113714465156,0.39686125761295715,0.969726025929,0.0120716253598,0.39904654958238905,0.965422297182,0.0123448781648,0.3972497420651727,0.970664514926,0.00525969581842,0.39291335396006993,0.965413162004,0.0130999259452,0.4059198183682447,0.964440618271,0.0109603966862,0.38915307515288,0.967428252434,0.0110946669217,0.38852673436930485,0.965666114821,0.00823728176808
FI solar,0.09683736388083745,0.777992823681,0.0,0.1009031921262709,0.767774911243,0.0,0.09973966292576357,0.76589635757,0.0,0.09945380168698631,0.800054167397,0.0,0.10275556562010503,0.782980694956,0.0,0.10346478059684514,0.764763845823,0.0,0.10044282663782969,0.769711865667,0.0,0.09910059209311746,0.755639952521,0.0,0.09722704857933731,0.767326532948,0.0,0.09836912944433904,0.755845581717,0.0,0.09815562860165676,0.754862115966,0.0,0.09384605247769658,0.752234453734,0.0,0.0955184819341905,0.749284963699,0.0,0.09457838994933773,0.735852020174,0.0,0.09001131195417734,0.750238833065,0.0,0.08962635653698449,0.737319496249,0.0,0.08946838904965783,0.706457558352,0.0,0.0888942791868374,0.714518822548,0.0,0.08465360166967352,0.700584832759,0.0,0.09032712719045326,0.753727091413,0.0,0.08489142698042164,0.684180679018,0.0
FI ror,0.6043063449708844,1.0,0.0,0.5865246749678437,1.0,0.0,0.589588733184247,1.0,0.0,0.6185056002556377,1.0,0.0,0.561702854669835,1.0,0.0,0.5746277598889716,1.0,0.0,0.5982339125053134,1.0,0.0,0.5818689991650854,1.0,0.00454880903532,0.643287426200906,1.0,0.0,0.6267136927745105,1.0,0.0,0.5981730154814633,1.0,0.00492803801257,0.6370189943675056,1.0,0.0,0.6330301948156934,1.0,0.0,0.671432311080879,1.0,0.00406890471553,0.698470752072682,1.0,0.00863275739459,0.7115363968610141,1.0,0.0054640593621,0.7011618437961533,1.0,0.00710210240651,0.7118152805005609,1.0,0.00793250309874,0.7322924217476032,1.0,0.00508047307911,0.7457443114091711,1.0,0.0087642696481,0.7730518501692772,1.0,0.0106981392418
FR onwind,0.28929388563470076,0.950198378784,0.0204741150153,0.2820699029103989,0.953529654068,0.0174009988914,0.279408057362638,0.954752727952,0.0148320853413,0.2747199396814255,0.9442190115,0.0169405820728,0.28067125986670965,0.953947018498,0.0169818488161,0.27664406262440255,0.957151351519,0.0156670688388,0.2715033505597439,0.946330222005,0.0144264381979,0.2862410759392943,0.954151110299,0.015138302118,0.2829145727506334,0.966178773495,0.0186849221024,0.28416779274108644,0.966062099425,0.0168434189187,0.2855206612943512,0.955765771776,0.0143099965636,0.28743055882894236,0.952305181664,0.0184967283884,0.2907950535683932,0.94983772601,0.018385802507,0.27770739062381583,0.958385219921,0.0136617293894,0.2807712413043632,0.941649845671,0.0185673623045,0.2792015755840027,0.942800484537,0.0172951205376,0.26574714174237396,0.950602451196,0.0160945904153,0.26415628449640305,0.964760714776,0.0119675247745,0.2767403612636114,0.945057624382,0.0155537752542,0.27679187372581393,0.974068932552,0.0202683197805,0.2836770791469274,0.961782466539,0.0177047950596
FR offwind,0.4749767118826858,0.991004622171,0.0251415157813,0.4722326157275709,0.992575162988,0.015970183781,0.4639348506272413,0.990109487234,0.0293553119272,0.4638656953521222,0.992703146249,0.0270547885171,0.47411605697360903,0.991019945617,0.0277665285256,0.4703518142691101,0.990272804148,0.0256054935379,0.463589590134043,0.987154052997,0.0237603475348,0.4772924684937594,0.994400780444,0.0284625871025,0.46826800208104247,0.989673470767,0.020522947558,0.4724708692273894,0.993362056891,0.0245274832436,0.47375080427093863,0.993051283525,0.0285860121148,0.4751382408081269,0.99034536303,0.0216033230024,0.47745415325801704,0.992849777614,0.0277518907101,0.46191117198677534,0.992792849729,0.0196675446521,0.46444191567182397,0.990081011049,0.018231747371,0.459862035111745,0.990120218326,0.0159679552725,0.4518459467143963,0.992734044548,0.0208766582842,0.44983766339130976,0.990248791186,0.0274423028022,0.4593819244351843,0.991112896778,0.0220560534706,0.4539994431424801,0.989103251027,0.0254139835647,0.454418762068712,0.992293928802,0.0236819685148
FR solar,0.11307752462132026,0.646789400046,0.0,0.11147105338218256,0.651839941404,0.0,0.11363239893051108,0.633013756791,0.0,0.11212000154737795,0.648361967626,0.0,0.11369493233060439,0.662830234663,0.0,0.1122978117239872,0.636487635082,0.0,0.11457595276631466,0.63826340837,0.0,0.1123391030334555,0.640849153569,0.0,0.11204882106991848,0.643169343375,0.0,0.11050712632999862,0.635743808404,0.0,0.11000826030185062,0.632202978458,0.0,0.10960573861849515,0.638203061817,0.0,0.10722951510529116,0.639671060569,0.0,0.11182010686048162,0.628867140804,0.0,0.10929337091699079,0.619771328479,0.0,0.10885631170619117,0.628987584795,0.0,0.11101666382839376,0.633915867928,0.0,0.10997194752148047,0.624175620568,0.0,0.10905638995584345,0.629588019361,0.0,0.1108652110740166,0.632386081753,0.0,0.10840841801983347,0.625597297259,0.0
FR ror,0.6656836530018326,1.0,0.00290804128417,0.6378143296288743,1.0,0.00118642870846,0.6288535778174336,1.0,0.00119270718721,0.6489330169250235,1.0,0.0015162400667,0.6196971989262517,1.0,0.00171064027275,0.6552485455830078,1.0,0.00148238152963,0.6028318238853547,1.0,0.000785934547109,0.6384221351052605,1.0,0.00141915732922,0.6018728690903965,1.0,0.00182378986595,0.6370276165600378,1.0,0.0017671879995,0.6853886056148721,1.0,0.00195753150436,0.6671619464010702,1.0,0.0024687585555,0.6894835980028752,1.0,0.00363538432099,0.6105661078804147,1.0,0.000949270766321,0.62919165086577,1.0,0.00431981754991,0.6352196531780875,1.0,0.00112763380881,0.6333183262261759,1.0,0.00255767460316,0.6179976451115221,1.0,0.00128434106795,0.6527194890684449,1.0,0.00140621038397,0.5803684154959241,1.0,0.00156154938786,0.6222953365987339,1.0,0.00104063020885
GB onwind,0.34845264935743003,0.984826032094,0.0112081648167,0.3502839761729054,0.987938827771,0.00990632123809,0.3536226781724838,0.993607941399,0.0124872647777,0.350904408564407,0.987391419046,0.0158061016174,0.3362743929995268,0.988514297155,0.0176121415963,0.3438224965994484,0.984980723472,0.0152728420123,0.3290084952593868,0.984977057226,0.0129787588998,0.3549684627036885,0.990652824437,0.0148206606625,0.35002484903660663,0.991873348928,0.013832250241,0.35449471593882353,0.989197920011,0.0109740472383,0.3478135072216729,0.994669675494,0.0103854104883,0.34880655710925057,0.99155050729,0.0122376301018,0.35870578597043934,0.991301472858,0.0105245821683,0.3528392574805702,0.992323152676,0.0125124926544,0.3542212966601313,0.989856301245,0.0149922672996,0.34807818900679016,0.992049983271,0.0130410900292,0.3450898262358247,0.988422861514,0.015687139164,0.3400723995836594,0.988110959885,0.0138949122059,0.34809338716240107,0.985592084876,0.010709479226,0.3408488568050997,0.988240915886,0.0153436962428,0.35224602097774216,0.995084304791,0.00966671017659
GB offwind,0.517568337141134,0.985165945451,0.0389575178129,0.5173507507312035,0.980611895146,0.0385752390645,0.5241871294843541,0.984296945007,0.0488233226556,0.5299624499482422,0.990859709936,0.0500454776631,0.5163030866842486,0.993035906198,0.0527463966854,0.5076630027918219,0.983126206381,0.0481135224275,0.5135723823832429,0.978287838783,0.0390243048269,0.5233168077997509,0.98770384923,0.0355853268032,0.5208368620820045,0.987497712204,0.058837543744,0.5214692166876644,0.984830268519,0.0445019604871,0.5173786334720045,0.984762902923,0.0514920120514,0.5238480405319033,0.98670628683,0.0599325139822,0.512718800006204,0.988490333146,0.03305883237,0.5122471028112363,0.987148246385,0.037003811472,0.5122394882247681,0.98352516786,0.0382462833386,0.5054549194251208,0.987257827714,0.0582144134841,0.5096894835942383,0.983213376577,0.0463018314007,0.5052707835145305,0.991964315622,0.0212328005705,0.5036763243843848,0.980853222447,0.0359243048893,0.4993369222567173,0.984684761,0.0378545934521,0.5031538017981696,0.990956269369,0.0369735118468
GB solar,0.09770459498658225,0.639033743325,0.0,0.09887853964096341,0.645815818745,0.0,0.09972711369786769,0.630248742176,0.0,0.09793735057264921,0.657765998194,0.0,0.09918637916421841,0.672441965968,0.0,0.09880361864897194,0.642297610653,0.0,0.10042291633972784,0.631057040443,0.0,0.09793457595001152,0.642341985281,0.0,0.09642274398784151,0.667859816663,0.0,0.09695509300931306,0.628032876808,0.0,0.09591556029217208,0.628553821925,0.0,0.09505381878946478,0.619931381839,0.0,0.09465539819144193,0.598938512543,0.0,0.09398292592883528,0.601440236189,0.0,0.09224275344763512,0.605742341456,0.0,0.09580236908809549,0.628696386028,0.0,0.09404744286703605,0.615770937855,0.0,0.0927144944381696,0.613683868747,0.0,0.09263871714595422,0.617264172868,0.0,0.09264957752443441,0.617137331216,0.0,0.09111017645456805,0.620712653337,0.0
