bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2044-2050,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082,2082-2088,2088-2094,2094-2101
BG,onwind,0.0962311593333,0.15888476198,0.0733620512066,0.0122560025539,0.111298686556,0.0689808639403,0.0284816165382,0.0184391021329,0.045126765859,0.0831142149459,,0.0147844636864,5.05148378423,0.189202383194,0.0440647432609,0.157512929065,0.077660570811,0.0828334315243,0.00320529886203,0.0789072405928,0.154440143293
BG,ror,939.0,939.0,939.0,939.0,939.0,939.0,939.0,939.0,939.0,939.0,,939.0,939.0,939.0,939.0,939.0,939.0,939.0,939.0,939.0,939.0
BG,solar,1282.57563066,3364.25735954,5096.61419016,4245.3967173,7053.82012055,2248.72805151,0.825234016404,4677.20472812,4626.34060633,2978.01126802,,3186.36223304,4570.4185089,3976.63364588,1510.48935759,435.978330707,1558.69005283,2799.17175638,0.763486252787,1003.2479774,2008.8361924
CH,OCGT,9695.07767211,7177.48264022,8638.19002163,10123.331655,114.133249322,6301.34404426,3806.22698199,6671.1563979,4388.14370159,7314.4137973,,7049.28028305,8760.59658292,9817.46905726,9623.77197705,31.0039331335,4664.24725422,23.9680790824,7442.33514004,4949.6935121,7759.1826577
CH,onwind,42770.5934926,42770.5975515,42770.597942,42770.6135929,42770.6145704,42770.6117671,42770.596312,42770.6144538,42770.6112501,42770.5550012,,42770.6152215,42770.5997571,42770.5945726,42770.5741568,42770.398825,42770.5965328,42770.5749924,20996.2190089,31871.851707,42770.5513567
CH,ror,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419,507.22601419
CH,solar,13835.9511998,9252.95875648,4774.91120507,0.0680038740688,0.103822007114,3942.15785739,12682.0021213,0.0998347935327,3452.418899,8703.17249091,,0.105668618659,3.83372098366,0.335301101856,0.62626797916,7986.25497416,0.254597098544,2455.76784141,5614.47877114,10177.6037828,1.33311744097
CZ,OCGT,10125.4901417,6854.57963035,7234.70495989,10183.6301029,1398.19106365,6044.56641243,6738.43259526,5427.88657254,4670.09352397,4370.30389564,,5208.48151346,9271.51844801,9325.90218105,8599.60211686,3534.83005489,7716.92974744,4851.47152904,5375.76503997,5143.76993185,7436.14748662
CZ,onwind,0.0780962174204,0.125235838437,0.0544740094838,0.014333479412,0.016256348771,0.052715368448,0.0470032061145,0.0214903341999,0.0410036379117,0.113142571493,,0.00440848994486,0.156594359442,0.110126599279,0.0500840812897,0.102021570239,0.0719563434485,0.0623335114879,0.00841997881958,0.0888130987618,0.148091379562
CZ,ror,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0
CZ,solar,0.0756489453471,0.0962213895575,0.0487176964608,0.00948878921397,0.00819826897874,0.0334799475622,0.032700725733,0.0143149727534,0.0267745235535,0.0645638820408,,0.0046711550084,0.103865842003,0.0807644199495,0.0376554412744,0.0825565771268,0.065361578976,0.0490693829335,0.00539625017977,0.0929173389322,0.150504139868
